CreditScore,DTIRatio,Income,MonthsEmployed,Education,EmploymentType,LoanPurpose,ActualDefault,PredictedPD,LR_RiskDecile,Approved
755,0.65,56251,48,Master's,Unemployed,Education,1,0.14835188817954617,8,1
473,0.76,114420,25,Master's,Full-time,Business,0,0.10561587270874803,5,1
322,0.51,116521,8,Bachelor's,Part-time,Other,0,0.1589147391355762,9,0
428,0.39,42226,17,PhD,Full-time,Other,0,0.1598908273390515,9,0
497,0.75,79920,84,Bachelor's,Full-time,Other,0,0.08596451610890626,4,1
364,0.67,65364,112,PhD,Unemployed,Home,0,0.09026662095448622,4,1
525,0.31,18461,43,High School,Full-time,Business,0,0.1834891458043231,9,0
484,0.65,132026,27,Master's,Self-employed,Auto,0,0.10266242441722823,5,1
463,0.53,77288,110,Bachelor's,Part-time,Education,0,0.0874353516581979,4,1
384,0.88,138097,53,Bachelor's,Unemployed,Auto,0,0.11770895765932143,6,1
434,0.71,121567,106,Master's,Full-time,Auto,0,0.04920275439834967,1,1
697,0.47,129705,100,Master's,Part-time,Other,0,0.04829239879786152,1,1
591,0.3,47045,69,Master's,Self-employed,Education,0,0.11552989719162544,6,1
434,0.3,115819,93,PhD,Self-employed,Business,0,0.06459229887113538,2,1
385,0.8,126241,52,High School,Full-time,Home,0,0.08056965112142206,3,1
558,0.24,100517,98,PhD,Full-time,Education,0,0.04812110373596804,1,1
581,0.59,125798,62,PhD,Full-time,Education,0,0.05818110037966049,1,1
391,0.46,28829,43,Bachelor's,Unemployed,Auto,0,0.23846809942699274,10,0
390,0.63,46080,106,High School,Full-time,Other,0,0.10291781687326591,5,1
705,0.38,73457,113,PhD,Part-time,Home,0,0.054161720342573744,1,1
434,0.12,75373,73,PhD,Part-time,Other,1,0.09537539287299812,5,1
622,0.78,15019,77,Master's,Self-employed,Home,1,0.13119135840003196,7,1
607,0.18,105906,14,Master's,Part-time,Other,0,0.11526804872917448,6,1
698,0.66,86080,2,PhD,Self-employed,Other,0,0.14557472466686386,8,1
773,0.75,141900,17,Bachelor's,Unemployed,Business,0,0.1215104079547957,7,1
714,0.41,80560,26,High School,Unemployed,Other,0,0.16703420254067652,9,0
595,0.6,56457,52,PhD,Self-employed,Auto,0,0.1294704817650221,7,1
567,0.43,40526,78,High School,Full-time,Home,0,0.09942733800626688,5,1
612,0.5,82507,21,Master's,Self-employed,Auto,0,0.13654690408193534,8,1
672,0.6,128204,48,High School,Self-employed,Home,0,0.07947450899925164,3,1
792,0.54,110210,109,Bachelor's,Unemployed,Business,0,0.06806553597477169,2,1
619,0.85,31207,15,High School,Part-time,Other,0,0.25607741665681916,10,0
406,0.11,138829,37,PhD,Unemployed,Education,0,0.09385685371479378,4,1
339,0.3,69642,89,Bachelor's,Unemployed,Auto,0,0.1285366972900174,7,1
678,0.31,53927,108,PhD,Full-time,Other,0,0.0591527072692444,2,1
440,0.58,118402,29,PhD,Full-time,Education,0,0.08844494576631182,4,1
792,0.58,137849,15,Master's,Full-time,Other,0,0.07019805694889471,2,1
503,0.19,78531,49,Bachelor's,Full-time,Home,0,0.08653449028568773,4,1
445,0.24,21036,32,High School,Unemployed,Education,0,0.263349172277813,10,0
345,0.34,126958,11,Bachelor's,Full-time,Education,0,0.10937970655130214,6,1
720,0.48,72903,93,High School,Self-employed,Home,0,0.07797668097516869,3,1
463,0.76,42621,77,Master's,Unemployed,Education,0,0.15982309332789918,9,0
808,0.73,149929,81,Bachelor's,Unemployed,Home,0,0.05369110063028773,1,1
377,0.3,107052,116,High School,Unemployed,Business,0,0.08693218618421954,4,1
405,0.12,30542,119,Bachelor's,Part-time,Other,0,0.10624668971053076,5,1
729,0.31,122020,83,PhD,Unemployed,Business,0,0.0660897891077101,2,1
728,0.26,57428,76,PhD,Full-time,Business,0,0.07672078318447552,3,1
667,0.68,84710,105,Bachelor's,Full-time,Auto,0,0.06209488008158105,2,1
796,0.12,51641,75,PhD,Full-time,Education,0,0.07025298128507598,2,1
420,0.38,97804,26,PhD,Unemployed,Business,0,0.15388087063331668,8,1
394,0.9,124401,93,Bachelor's,Self-employed,Home,0,0.06790353717919621,2,1
803,0.54,28194,97,Bachelor's,Self-employed,Auto,0,0.10957721986442653,6,1
313,0.85,71053,78,High School,Part-time,Education,0,0.1503381500391955,8,1
503,0.84,42944,71,Master's,Self-employed,Business,0,0.149283638084808,8,1
398,0.18,39729,114,High School,Self-employed,Auto,0,0.11102041889735115,6,1
793,0.57,138757,9,Master's,Self-employed,Business,0,0.09567664308158921,5,1
771,0.11,105677,115,Master's,Part-time,Business,0,0.04723713998095073,1,1
461,0.66,112667,23,PhD,Self-employed,Business,0,0.12598795927564477,7,1
566,0.18,49201,100,PhD,Unemployed,Auto,0,0.10099936580144425,5,1
596,0.54,114371,75,High School,Unemployed,Auto,0,0.10111493885380478,5,1
667,0.4,86060,101,High School,Self-employed,Business,0,0.08230354821179335,3,1
685,0.65,122156,115,High School,Self-employed,Auto,0,0.05589445666351877,1,1
386,0.23,116553,65,Bachelor's,Self-employed,Auto,0,0.08916984941459445,4,1
733,0.43,126726,16,Master's,Unemployed,Other,0,0.11009833948237027,6,1
482,0.14,60433,11,High School,Full-time,Other,0,0.16283686342119078,9,0
792,0.63,139062,99,PhD,Unemployed,Home,0,0.042872823619312876,1,1
448,0.47,49970,18,PhD,Unemployed,Education,0,0.21402765930587986,10,0
600,0.62,127846,38,Bachelor's,Unemployed,Auto,0,0.1168199144860405,6,1
417,0.24,61462,81,Bachelor's,Part-time,Auto,0,0.11918159721590363,6,1
714,0.77,81434,104,High School,Unemployed,Other,0,0.09899678446194136,5,1
603,0.64,127008,29,High School,Part-time,Auto,1,0.11868760178938265,6,1
428,0.17,31223,75,Bachelor's,Full-time,Home,1,0.1036395193907426,5,1
493,0.46,15661,73,PhD,Part-time,Auto,0,0.15542427889983695,8,1
379,0.45,73526,43,High School,Part-time,Home,0,0.14681668755277746,8,1
614,0.88,43360,87,Bachelor's,Self-employed,Home,0,0.11239570696083576,6,1
847,0.17,82041,74,PhD,Full-time,Auto,0,0.055468019551796005,1,1
551,0.59,140320,99,High School,Self-employed,Education,0,0.05939219308134152,2,1
423,0.35,50458,108,Bachelor's,Part-time,Education,0,0.10596166571403706,5,1
400,0.85,38122,24,Bachelor's,Self-employed,Other,0,0.23752855543123974,10,0
604,0.87,37277,108,Master's,Full-time,Education,0,0.08511910309985947,4,1
705,0.57,37653,82,PhD,Self-employed,Education,1,0.10768328937155443,6,1
394,0.42,116110,52,PhD,Unemployed,Business,1,0.11342058125146177,6,1
821,0.47,137221,56,High School,Self-employed,Other,0,0.07018441532698479,2,1
659,0.54,75142,73,Bachelor's,Full-time,Education,0,0.08369142567306502,4,1
686,0.14,47142,119,High School,Unemployed,Auto,0,0.09891991497965977,5,1
630,0.9,80494,17,High School,Unemployed,Education,0,0.21098720090002945,10,0
445,0.74,56204,89,PhD,Self-employed,Business,0,0.1157104011548815,6,1
817,0.34,102751,51,PhD,Self-employed,Auto,0,0.07559620184920234,3,1
348,0.47,112038,71,High School,Unemployed,Other,0,0.12012443354297615,6,1
445,0.69,104851,88,Bachelor's,Self-employed,Auto,1,0.08754941978296758,4,1
346,0.46,56606,0,High School,Unemployed,Auto,0,0.29080986891912836,10,0
540,0.86,18834,35,Bachelor's,Full-time,Business,0,0.20477550761361663,10,0
407,0.47,89957,52,PhD,Full-time,Home,0,0.07761325516274838,3,1
705,0.38,79512,60,PhD,Full-time,Business,0,0.0777161399364664,3,1
384,0.6,90755,99,Master's,Part-time,Business,0,0.08886879659054456,4,1
431,0.4,104654,109,High School,Full-time,Auto,0,0.060191399584114375,2,1
584,0.14,72528,46,High School,Full-time,Other,0,0.10713399408339047,5,1
476,0.51,81898,19,PhD,Part-time,Business,0,0.15883608602652152,9,0
520,0.14,87190,93,Master's,Self-employed,Education,1,0.07091192391152405,2,1
493,0.37,142486,106,High School,Full-time,Education,1,0.043560837523611264,1,1
626,0.43,96316,22,Bachelor's,Full-time,Home,0,0.09300501252490691,4,1
660,0.3,94145,116,High School,Unemployed,Home,0,0.06486446270379596,2,1
806,0.88,15253,9,PhD,Full-time,Education,0,0.18457916045657638,9,0
422,0.66,71452,34,Master's,Unemployed,Other,1,0.17994100132854987,9,0
463,0.59,50648,83,Bachelor's,Full-time,Business,0,0.11222488038861334,6,1
532,0.74,20950,18,Master's,Part-time,Other,0,0.23695689537048492,10,0
395,0.51,60288,40,High School,Self-employed,Home,0,0.16020908906120312,9,0
355,0.78,53729,65,High School,Part-time,Auto,0,0.1799832500655926,9,0
586,0.34,148356,80,High School,Unemployed,Auto,0,0.07199594103629263,3,1
807,0.11,74857,115,Bachelor's,Part-time,Auto,0,0.06154981860605067,2,1
521,0.61,53950,76,High School,Full-time,Business,0,0.1204656861567346,6,1
328,0.76,54773,118,PhD,Full-time,Other,0,0.07668292615651272,3,1
491,0.35,97312,58,High School,Part-time,Education,0,0.11557983268398543,6,1
828,0.29,101751,46,Bachelor's,Part-time,Education,0,0.09137280570360434,4,1
808,0.8,39177,33,Bachelor's,Part-time,Other,1,0.17964353566559416,9,0
745,0.4,40779,16,High School,Part-time,Other,0,0.20250592442406057,10,0
485,0.42,129914,53,Master's,Unemployed,Home,0,0.08107652308420402,3,1
730,0.46,138848,49,Bachelor's,Part-time,Auto,0,0.07583539505075974,3,1
492,0.19,110682,96,PhD,Unemployed,Auto,0,0.0694093435874577,2,1
337,0.7,72907,108,Master's,Unemployed,Education,0,0.10793844186263572,6,1
672,0.11,79982,12,Master's,Self-employed,Business,0,0.1368500239007539,8,1
382,0.13,125263,54,Master's,Part-time,Other,0,0.08243908771567218,3,1
501,0.44,88123,47,Master's,Self-employed,Education,0,0.11208772808039368,6,1
421,0.28,108864,66,Bachelor's,Part-time,Auto,0,0.09595007384049495,5,1
833,0.11,58941,70,PhD,Unemployed,Home,0,0.0853159326073398,4,1
644,0.12,134900,35,Master's,Full-time,Auto,0,0.06001424526814638,2,1
778,0.37,83139,19,PhD,Part-time,Business,0,0.12684278231220888,7,1
805,0.79,44554,112,Bachelor's,Part-time,Home,0,0.08148506662664017,3,1
783,0.52,128542,89,PhD,Full-time,Education,0,0.038792274603522005,1,1
375,0.12,49810,112,PhD,Self-employed,Auto,0,0.08538474601065943,4,1
353,0.18,125620,112,High School,Self-employed,Auto,0,0.061242709899254635,2,1
410,0.35,120904,117,PhD,Unemployed,Home,0,0.05064233634850519,1,1
825,0.49,33504,37,High School,Self-employed,Business,0,0.18294442323682364,9,0
426,0.75,108753,23,High School,Self-employed,Business,1,0.1639811151782408,9,0
840,0.39,122989,32,Master's,Unemployed,Other,0,0.09203522739840053,4,1
429,0.19,117798,112,Master's,Self-employed,Home,0,0.044220400273135604,1,1
312,0.69,59099,108,PhD,Part-time,Education,0,0.10211195010688687,5,1
566,0.58,92124,108,PhD,Unemployed,Business,0,0.08040025831494216,3,1
430,0.1,95998,29,PhD,Self-employed,Auto,0,0.11414556828868769,6,1
732,0.4,126693,4,PhD,Part-time,Other,0,0.1016464954619504,5,1
824,0.38,123570,119,Bachelor's,Unemployed,Other,0,0.049554960997103666,1,1
705,0.43,21559,20,PhD,Unemployed,Home,0,0.19165979034415107,10,0
489,0.74,126225,64,Bachelor's,Part-time,Business,0,0.09735806945162331,5,1
839,0.28,70814,66,Bachelor's,Unemployed,Education,0,0.11082337124256665,6,1
437,0.77,29815,108,Bachelor's,Self-employed,Other,0,0.13022821289993244,7,1
473,0.61,42146,107,PhD,Full-time,Education,0,0.08131719240190749,3,1
708,0.81,83376,56,PhD,Unemployed,Other,0,0.1186788461006864,6,1
365,0.36,75249,58,Bachelor's,Part-time,Other,0,0.13576354120362502,7,1
767,0.48,37504,11,High School,Self-employed,Home,1,0.18517354316479515,9,0
844,0.24,44028,112,PhD,Part-time,Home,0,0.060119309191251295,2,1
849,0.39,133984,91,Master's,Self-employed,Home,0,0.037155912183418016,1,1
395,0.17,126349,26,PhD,Unemployed,Business,0,0.12138709465125269,7,1
515,0.36,82882,88,High School,Self-employed,Business,0,0.1021044431272745,5,1
780,0.25,41428,4,PhD,Full-time,Home,0,0.12174930849576951,7,1
507,0.14,129327,72,PhD,Full-time,Business,0,0.051358706714564856,1,1
516,0.12,83007,93,Master's,Self-employed,Other,0,0.07249188942646326,3,1
754,0.73,23758,48,PhD,Full-time,Business,0,0.13623427595552065,7,1
524,0.22,26277,84,Master's,Full-time,Education,0,0.09968993651018225,5,1
643,0.37,85608,10,Bachelor's,Self-employed,Other,0,0.1498752883214441,8,1
714,0.69,112083,109,Master's,Full-time,Other,0,0.04194604836565161,1,1
827,0.84,27725,35,Master's,Unemployed,Education,0,0.19856098039251446,10,0
770,0.44,120913,17,PhD,Part-time,Home,0,0.08196289817099112,3,1
815,0.23,106801,84,Bachelor's,Full-time,Auto,0,0.05022290681192644,1,1
503,0.76,124456,66,Bachelor's,Full-time,Auto,0,0.07232853778583885,3,1
443,0.42,48235,56,High School,Unemployed,Business,0,0.20613204390997034,10,0
533,0.49,40694,40,Master's,Unemployed,Auto,1,0.19284464147094854,10,0
548,0.27,111950,79,Master's,Part-time,Education,0,0.06952471521567702,2,1
581,0.83,31903,7,High School,Unemployed,Auto,0,0.3074562165612867,10,0
795,0.69,90348,102,Bachelor's,Self-employed,Education,0,0.06883674209923284,2,1
832,0.21,119243,40,Bachelor's,Full-time,Other,1,0.06414771169704414,2,1
783,0.54,18190,84,Bachelor's,Part-time,Other,0,0.13457019730521466,7,1
661,0.32,97476,112,Bachelor's,Full-time,Business,0,0.050931124837565296,1,1
639,0.36,63665,29,PhD,Full-time,Education,0,0.110055009407878,6,1
565,0.52,104841,103,Master's,Part-time,Auto,0,0.0639641223284422,2,1
693,0.56,138779,32,Bachelor's,Full-time,Business,0,0.0759156717327934,3,1
492,0.12,73558,29,Bachelor's,Full-time,Business,0,0.12712120140430574,7,1
677,0.58,97260,27,Master's,Full-time,Home,0,0.08073231528460263,3,1
454,0.7,30022,10,High School,Self-employed,Home,0,0.24433536230794772,10,0
320,0.47,54886,67,Bachelor's,Unemployed,Education,1,0.17611908981010715,9,0
649,0.69,95701,107,Bachelor's,Part-time,Education,0,0.07221986042280423,3,1
316,0.35,137542,37,PhD,Self-employed,Home,0,0.07765924095031476,3,1
591,0.81,115564,116,Bachelor's,Part-time,Education,0,0.06179869461916049,2,1
754,0.25,126444,6,Bachelor's,Unemployed,Other,0,0.12405329473038723,7,1
591,0.18,23378,69,High School,Full-time,Education,1,0.12872695023268207,7,1
347,0.8,116476,85,Master's,Self-employed,Education,0,0.08099633669554905,3,1
519,0.61,73062,112,PhD,Self-employed,Education,0,0.07384933228343712,3,1
407,0.51,22631,49,High School,Unemployed,Home,0,0.2227993176309461,10,0
454,0.81,62100,64,Bachelor's,Self-employed,Home,0,0.12775333333132494,7,1
383,0.72,78830,98,High School,Part-time,Other,0,0.11225662145038703,6,1
390,0.63,29841,118,High School,Self-employed,Business,0,0.13637845250915823,7,1
595,0.68,59366,12,Bachelor's,Part-time,Education,0,0.20219079648998303,10,0
631,0.55,135696,53,Master's,Part-time,Auto,0,0.07413180499560823,3,1
486,0.75,59123,42,High School,Unemployed,Home,0,0.18687965217966362,9,0
698,0.3,130836,28,PhD,Self-employed,Education,0,0.07854793240049875,3,1
406,0.32,26436,32,PhD,Self-employed,Home,0,0.16830968828239667,9,0
639,0.78,15246,7,PhD,Self-employed,Auto,0,0.24101111815511797,10,0
735,0.55,22043,111,Bachelor's,Part-time,Education,1,0.11006719767503263,6,1
318,0.26,79025,65,High School,Full-time,Auto,0,0.10843389514165526,6,1
388,0.68,40191,16,High School,Full-time,Business,0,0.22688906801210568,10,0
653,0.16,38545,57,Bachelor's,Part-time,Education,1,0.14239975535573937,8,1
476,0.51,122028,77,Bachelor's,Unemployed,Other,0,0.09245347440071597,4,1
629,0.79,117367,48,Bachelor's,Self-employed,Other,0,0.09941983286247648,5,1
758,0.7,49528,28,PhD,Self-employed,Auto,0,0.15182130997697724,8,1
749,0.26,134668,2,Bachelor's,Self-employed,Education,0,0.10323711783584022,5,1
339,0.55,40702,6,Bachelor's,Unemployed,Education,0,0.29478608063001116,10,0
563,0.18,42737,22,Master's,Self-employed,Education,0,0.1687181218392173,9,0
602,0.23,90565,52,Bachelor's,Full-time,Auto,0,0.08534246315386157,4,1
608,0.72,143693,55,Bachelor's,Part-time,Business,0,0.08487851552163313,4,1
620,0.27,15615,22,Master's,Full-time,Other,0,0.16523189043205558,9,0
461,0.65,27296,10,Bachelor's,Unemployed,Other,0,0.29664462781850903,10,0
347,0.76,110419,107,Bachelor's,Full-time,Business,0,0.0666677946825349,2,1
316,0.71,45256,19,High School,Self-employed,Education,0,0.2546549289234838,10,0
377,0.28,88529,102,Bachelor's,Self-employed,Auto,1,0.08270829484672744,3,1
753,0.68,37952,37,PhD,Full-time,Auto,0,0.1264123049277552,7,1
356,0.58,50557,109,Bachelor's,Unemployed,Home,0,0.11538446344598095,6,1
465,0.21,33331,92,Bachelor's,Self-employed,Home,0,0.10745417240783584,6,1
747,0.64,66534,81,Bachelor's,Part-time,Education,0,0.10281395087254344,5,1
784,0.7,22189,48,Master's,Part-time,Home,0,0.14323351731040745,8,1
716,0.48,101538,14,High School,Unemployed,Other,0,0.16090820368853403,9,0
643,0.21,45031,9,Bachelor's,Full-time,Business,1,0.16855753145159044,9,0
337,0.65,49212,96,PhD,Self-employed,Auto,0,0.11457955179848898,6,1
635,0.75,40692,58,High School,Full-time,Education,0,0.13915932735258402,8,1
343,0.33,135665,24,PhD,Full-time,Business,0,0.08558086851241681,4,1
492,0.25,73901,87,Master's,Unemployed,Auto,0,0.10319641105934538,5,1
813,0.81,33049,101,PhD,Self-employed,Education,0,0.0949907451347032,4,1
668,0.55,79608,100,High School,Full-time,Auto,0,0.06996178745979834,2,1
685,0.68,67614,113,Master's,Full-time,Auto,0,0.05897749216080841,2,1
311,0.21,74357,75,Bachelor's,Self-employed,Other,0,0.11525100821238357,6,1
396,0.7,23003,96,High School,Full-time,Auto,0,0.1350550879485347,7,1
622,0.14,86760,117,Master's,Unemployed,Education,0,0.06502373921366257,2,1
710,0.8,16070,95,Master's,Part-time,Auto,1,0.12886056691673678,7,1
600,0.18,59240,91,High School,Part-time,Other,0,0.10405138983018335,5,1
756,0.68,143759,75,High School,Full-time,Other,0,0.05091589212657356,1,1
486,0.34,20260,48,PhD,Unemployed,Education,1,0.19919071443055983,10,0
784,0.33,18667,90,Bachelor's,Self-employed,Business,0,0.12494995062959371,7,1
425,0.77,29343,119,Master's,Self-employed,Auto,0,0.11109358078498452,6,1
469,0.49,116142,76,Bachelor's,Full-time,Business,0,0.07100515077569744,2,1
654,0.8,67126,62,High School,Full-time,Home,0,0.0969163239318791,5,1
428,0.5,121342,44,High School,Full-time,Business,0,0.09829196865196159,5,1
330,0.38,43750,99,Master's,Unemployed,Other,1,0.13142666178227924,7,1
453,0.16,103099,77,PhD,Unemployed,Home,0,0.07495294168391274,3,1
750,0.79,107452,29,Master's,Self-employed,Business,0,0.1113364509572537,6,1
530,0.46,118672,96,High School,Full-time,Business,0,0.06049322500443817,2,1
836,0.34,52815,118,Master's,Full-time,Other,0,0.05152659417300132,1,1
744,0.72,21086,16,Bachelor's,Unemployed,Home,0,0.23191243819414054,10,0
712,0.88,25491,50,PhD,Unemployed,Business,1,0.19900559222383116,10,0
412,0.23,120572,23,PhD,Full-time,Other,0,0.08434116261357302,4,1
537,0.19,131883,119,Bachelor's,Full-time,Business,0,0.038502868816342704,1,1
802,0.21,33229,33,Master's,Part-time,Auto,0,0.15061503939722476,8,1
739,0.85,58081,95,High School,Part-time,Home,0,0.09644400179343625,5,1
674,0.71,48422,13,High School,Unemployed,Business,0,0.260305173055898,10,0
482,0.13,77460,65,Bachelor's,Self-employed,Home,0,0.0936877037943995,4,1
770,0.55,112040,58,Master's,Self-employed,Other,0,0.07396668888098987,3,1
660,0.33,107626,103,Master's,Self-employed,Auto,0,0.05393526776207829,1,1
585,0.86,100047,101,Bachelor's,Part-time,Business,0,0.08487327114565921,4,1
574,0.18,124821,38,PhD,Part-time,Home,0,0.07092931751610373,2,1
676,0.61,61553,119,PhD,Full-time,Business,0,0.05901523214634481,2,1
565,0.35,123337,6,Bachelor's,Unemployed,Education,1,0.14671696393191783,8,1
546,0.24,101436,69,Master's,Unemployed,Business,0,0.09880261540244123,5,1
767,0.17,80468,13,PhD,Self-employed,Auto,0,0.11960701550671596,6,1
505,0.71,100097,78,Bachelor's,Unemployed,Business,1,0.11846958937931448,6,1
380,0.48,49381,42,High School,Self-employed,Other,0,0.19287342625265078,10,0
388,0.52,22336,86,High School,Full-time,Auto,0,0.14087085036115016,8,1
400,0.26,94853,69,Bachelor's,Unemployed,Education,0,0.11896295980653551,6,1
